method,method_label,dataset,scenario,seed,fold,split_signature,best_val_auc,n_test_positive,accuracy,auc,aupr,f1,threshold
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_pair,4198936517,3,17ae3f073110d144df44f48448f0b1769b825674b197aa22a58820e1d26a1419,0.6960000000000001,172,0.8863636363636364,0.718804083288264,0.29007156291372904,0.3425076452599388,0.19425001740455627
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_pair,4198936517,4,5e4f89773931feec371bc5318cdb8d788c6407efb92cd88e675fc19b2bb40639,0.5059476605868358,120,0.6060606060606061,0.6894236111111112,0.2848981788751045,0.2261904761904762,0.48878246545791626
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_pair,983997847,0,0f03eb4162b879e7617fddc65d193722488f8264565ffd7c40b6a62a83df8fac,0.794020715630885,92,0.8982213438735178,0.6872991493383743,0.2745991089901806,0.31788079470198677,0.4888959527015686
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_pair,983997847,1,ab3f176e26732a9405bf7aa8cf428370d2cba2de7f534e7de90b588c3082a051,0.5886524822695036,118,0.6833590138674884,0.6596344441252514,0.2754027904795175,0.22598870056497175,0.49629226326942444
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_pair,983997847,2,a45d9e52f747a1356f288e2e07ae425edd460014c17d6ea8d75f3dea09754d32,0.54541015625,73,0.7297633872976339,0.5954025145430663,0.16205151641655927,0.20512820512820512,0.008221566677093506
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_pair,983997847,3,0374dee88a8014ae6196dba73dc66a252067d6bea2c2be5adab49a27342da802,0.6038369304556355,139,0.7338129496402878,0.6026758449355623,0.1338524412637443,0.1710794297352342,0.4324883818626404
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_pair,983997847,4,8b2b4d7f522a6296b722e4648052b41b54ab6f22944ae92675f84ff6ee26c967,0.5203619909502263,100,0.36727272727272725,0.40264500000000003,0.0744001087332189,0.11224489795918367,0.5034545660018921
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,1941488137,0,7cb69146150959e01230f6b5c7717ad44925427bbf9b6d06b05a6b5c6cd3a88f,0.7664809688581316,605,0.912396694214876,0.6705145823372721,0.3899280015461921,0.39080459770114945,0.5078022707733388
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,1941488137,1,c03a6a0be3b7940366b4d416b49c14232283356fd56d9862dcd17f80180bb081,0.8161940586419754,476,0.9314362108479756,0.7765257573617681,0.5275545554080359,0.5518102372034956,0.7340679062882515
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,1941488137,2,cb0f1a691beb4adc74b4b7287889c3513e426f8c77b95d8d2469955a14eb25d9,0.8364561831488084,688,0.9176797040169133,0.6723801294618712,0.40555522034715596,0.4083570750237417,0.11614668753559489
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,1941488137,3,e9a410074f5af92384c7ea7cbc604118a4bb751d05fbef40b158e06af77078ce,0.7257930193568054,448,0.6152597402597403,0.7723271584024234,0.4076176981678524,0.2785388127853881,0.4857804050102626
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,1941488137,4,f27eb92e44ae906264399b45ad8e075aa5c13b614d3dfc215facb2599738bb9f,0.6898175382368453,416,0.6210664335664335,0.7360981416420118,0.4183934973578655,0.2627551020408163,0.494932698705425
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,4198936517,0,3593355e476aa732f041a4be078216cf682e8d170e22eccf705d6a3af57bd533,0.8310704801440737,666,0.9155064155064155,0.7224808141474808,0.4532035227927921,0.44484304932735425,0.2810139312319537
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,4198936517,1,2075c796adb0e2a27e7c390bb4d8033e4d271d1bc1dba505d080b6f64d17ff34,0.8480781613056745,452,0.918342719227675,0.8096640300728327,0.6134980578349649,0.5548245614035088,0.19760531252785854
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,4198936517,2,d99e86b535bcb2a067d03dd88bfd76c86768bcbef42493693fa847c07710d053,0.7528090873207316,438,0.9300539643005397,0.7747534455078083,0.5686663517817891,0.5696040868454662,0.6826581411165732
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,4198936517,3,87b03a37e5bd84e0d0a7a3ae7cc7077c7b7160aef7bdd2afb26e89064cab7330,0.8416767659279779,616,0.9152892561983471,0.6792188027070332,0.41311872512837483,0.4166666666666667,0.7596049299305433
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,4198936517,4,126935daee05969237fe55788ca0d3770e52af4a200050501cca7fa44e62a3d3,0.8251500781228586,461,0.9341352790376651,0.7502068030924003,0.5356003297938579,0.5412087912087912,0.18969244520141668
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,983997847,0,b975bda7bffa478f7ce84c3c04a6f2334e76849cc07bdb35f50840e6781a4828,0.8140793321021853,441,0.9332096474953617,0.7779721412374474,0.5559031582655233,0.5561643835616439,0.5755587543526743
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,983997847,1,957c6eaabfcceb16e4218df5757fdbd002c080cf60c72b1f4f2a9388bc067b8e,0.8080759678597517,513,0.9330143540669856,0.7297212057651167,0.5180863113290625,0.5239294710327456,0.47733730581525424
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,983997847,2,905573cff79b426bf47d99a1b18ed055fff710b8b00740d56aa6ab87eb08a1c2,0.7694603073631252,463,0.9226389161594345,0.8043070593229432,0.5745013401740477,0.5631929046563193,0.49747012234713817
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,983997847,3,40f3650964082375d0fb6e5e1019d8188002152ae847d74cc00bcd40bcab0264,0.7593888277442107,724,0.9026870919136113,0.6868960997832788,0.3544483259506779,0.3459915611814346,0.6511317287405874
arnoldi_v4,ArnoldiGCL without S1/S2,human,cold_protein,983997847,4,e147190debc1ca6a45f9f658aec6ae9bf10f0a86236fb1b2e36ec955cc112690,0.7428019065701515,492,0.8915373244641537,0.7491617919227972,0.500993118010309,0.4687782805429864,0.0001836299467955443
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,1941488137,0,3ee649582c51d150475d3d256d55c6fff7157336dfa58397b759280f8a7dbc85,0.9207205588374027,527,0.9416939796446437,0.9136728609543837,0.6910810033169346,0.6334056399132321,0.9588787049463351
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,1941488137,1,1eb203df0bf0b5ae9a461841e4e43b8812f7685326bbff9593bb89cefc51caea,0.919805260438894,527,0.939451440400207,0.932901317471348,0.7349680688466245,0.6621751684311838,0.8272479891777033
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,1941488137,2,6c082337c0ebfc9cc8200f8b88b1979992d5518604da2d05d12c4f6c2bb7c2c1,0.9010354664091104,527,0.9484215973779541,0.9262619315951881,0.7422935500233576,0.6567164179104478,0.9613490232049602
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,1941488137,3,eb685a487de50970e62869aff74f9bc2208e4d2392b5b13388bec0d70e1129c2,0.9104714629051458,526,0.938126512270999,0.9111787795110526,0.6983218346674748,0.6255230125523012,0.9056040729561897
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,1941488137,4,0b79b831cb7ae126803958380cc5372817612cf9372ab369c224cb212271ef7d,0.9042878641539946,526,0.9386450051849291,0.9153562289464935,0.7081837613997081,0.6529814271749755,0.8564346217129342
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,4198936517,0,3bcfa52e669072e9cb6d9b139b85fc06064191c273108f303dd1a87d1a8a0b91,0.909707778351789,527,0.9441090219078834,0.9211288702296123,0.6994309727553327,0.6693877551020408,0.9472989931498489
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,4198936517,1,c5a6c5aaab4d4e3bec9b95463f04984cbbed697217f645a8ea24bc4f0e9de784,0.9290840277621797,527,0.9399689494566155,0.9260136680001009,0.7101759152529312,0.6484848484848484,0.9048219881645623
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,4198936517,2,4e5f39c804d2a94efa32f8fb58590ed9076f3bdd932dcf31fdcfd6fdac711963,0.9238876036027941,527,0.9392789373814042,0.9169692397985085,0.6922287474900057,0.6333333333333333,0.8612831439057439
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,4198936517,3,e4db0b416220a414e748ec53e82eab3c5d1d6b0064e0b11e992230339346d754,0.9322432110689338,526,0.9357068786726581,0.9167643742138819,0.7054181111340712,0.6416184971098265,0.774697271928395
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,4198936517,4,1b65f2cfeb8dec15714fa96b172c9ae08f364abd5758434f3a52d7d83202e51d,0.9144560993688373,526,0.9419287936398203,0.9164840824646879,0.6951531467268895,0.6470588235294118,0.9626857822888517
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,983997847,0,8e3728b3831b303054f4db65a05ddba96318f5fa1c553d996fb446a685671745,0.9268929269333571,527,0.9387614283249957,0.9241940884819373,0.6943610316274557,0.6654099905749293,0.804416333975856
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,983997847,1,74a1b53c2ca13a336af7697dcb71b812f573d3df1b21d19bce03e8461e06d5b0,0.8896296129916219,527,0.9368638951181646,0.9219580958416299,0.736701140245989,0.6500956022944551,0.8299140995495939
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,983997847,2,ff952d55942ea478d13768a392518e50b7b12b8ef7ace19be68a264d64ccb8ad,0.9326744682284764,527,0.943419009832672,0.9255961746882753,0.7202857716370688,0.6427015250544662,0.9200992518908355
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,983997847,3,791163edfbaac8b3d9568440051d03e70556061ba4a76c92e539462704d82ced,0.9310493924215539,526,0.9431386104389907,0.9196825890210932,0.6820460054725049,0.6248574686431014,0.9558005912663186
arnoldi_v4,ArnoldiGCL without S1/S2,human,random,983997847,4,aae19ac732a2aece44d67149029670a09036945210e85bb764eefc2e6c71a80c,0.9303182767682667,526,0.94141030072589,0.9241181020399312,0.730042219074808,0.6749760306807286,0.8295079141446975
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,1941488137,0,d3122cff3f09f0e7ffd06030d60d5e2eca915ec3d9ead8dd02edbd3283126894,0.9383065246394486,4182,0.9244598060953871,0.9386109475809079,0.6808059438168792,0.6242024440359035,0.8363934253258248
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,1941488137,1,271362873bdfd8fae15456fd6c51cac9d2e8e081d8fbaf95bf8f87f4e97a44bf,0.9392366872057643,4280,0.92107051826678,0.9235810305485195,0.6500430478501239,0.605771270952684,0.825098153597688
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,1941488137,2,6fade7330d6d26b28f5faeff6b9ddbaaf1b6001f51b43b0e085de6362903a3fb,0.9397766374639008,4116,0.916953794504815,0.9338575798915986,0.6761797596315975,0.6153846153846154,0.7803889635980947
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,1941488137,3,bb13aff79788c532ba4be6faf227627a3fd9a0922917ed81c0c27e8b1e896e17,0.9385612033479066,4061,0.92178370755076,0.9341466515229065,0.6696236511895081,0.6251072961373391,0.7926714143361132
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,1941488137,4,c7ebc80f58f9cbb1d44a9197b733c0c17d684e5c756941826054ab573b76f457,0.9373246357870514,4035,0.9269798355300214,0.9351947995313622,0.6662336183711096,0.6161317067393107,0.865334874946777
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,4198936517,0,f99b8da5ab42ba3a3a174619834df007af4996a7b09c0c44599b9192d2853fb2,0.9255785182392309,4084,0.9219570830736354,0.9336485410205471,0.6747441939572157,0.6207269580268282,0.7816920582154028
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,4198936517,1,af1dc944cf987f1e10275d3ad0c7073b6aef183cdfd1520f3a8905ecdd563efa,0.9247340673427455,4191,0.9253378451660484,0.9309227781908274,0.6501251213601013,0.6029072450392248,0.8355610901362275
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,4198936517,2,3ed3b0703aaae09b96234f544ce4f3d852b5973fdf99e944f8e86e8ff0842696,0.9402240528378574,4093,0.9247273615707527,0.9382467274280026,0.6796649354737193,0.6268032155049004,0.8100542778021669
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,4198936517,3,2b423d98eadf4e955c204ac0c7d2cf1317801698510fe27edaa02dc1817607cc,0.9413434461810198,4171,0.9259388417863603,0.9250408469940723,0.6652165360677856,0.6141267317737906,0.8462625678026513
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,4198936517,4,c0d6c15b73d44b1e9e34d83f78ea6d8fde927a5b41c7fa3eec65dd204b3f1780,0.9376973706335013,4135,0.9243267011102562,0.936854927923805,0.6694125459577911,0.6241537453592487,0.8394410057508781
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,983997847,0,caa30460df33a20c98ac7f63f64cccd6e9a80b8154201f05a46ca9b2cbfc1bfa,0.9403165386081856,4095,0.9194361194361195,0.9366373656190505,0.684220438940796,0.629050393539814,0.7957091608521055
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,983997847,1,ae65eea815e50b920663d8c7fb5fe425d8ce49ff9f7ea44fc38c5d61edca2fc0,0.9141736207549551,4095,0.9289155289155289,0.9342281229827017,0.6775823520886951,0.6216024580477428,0.8672728258861254
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,983997847,2,530d0d9ee08f5eff47c8e7cd28570f7bdbae4a81314d4db83c4016e816c87dcd,0.9316928324675211,4149,0.9226976927627687,0.9308285176872282,0.6612949603360834,0.6198275862068966,0.8436346006720034
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,983997847,3,7b34a851f2b0deb3f060c6d82b3f07b4d7445a21502d5e1379f27e3441d33311,0.9329434768157552,4189,0.9183359013867488,0.9359659012130406,0.6829358769019948,0.6247132741597686,0.8302888364008029
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_drug,983997847,4,a09e124b606033d05e2869d1398ae3af7c00f8029d69e95dcfc4a56497f40ed6,0.9435721543616907,4146,0.9236065429987282,0.9415143569412535,0.7048355322467432,0.6365533069059044,0.8193625821805982
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,1941488137,0,2b4cfc3bb4039bbe25bf713ec37108d8cd7099263d4163e97de30bbe11e8916c,0.5318183038470832,876,0.5408883354088834,0.6126989898042159,0.13504587130690396,0.19884099963781238,0.5005238149917289
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,1941488137,1,5ecd70455c0eaf43ddb52714a848e8038eed447795919cb02a36dc75e7d002e6,0.533946120938837,719,0.1967378935390062,0.5177001746746853,0.09407600572916297,0.16856432404135585,0.0008049195690546185
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,1941488137,2,498c1745279d8458ec7ac82f9c192b80b2d6514f22cd4804005f82496da59376,0.539969947407964,685,0.5311214333112143,0.5247141563215941,0.09641483460783348,0.16180308422301304,0.03308422284277335
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,1941488137,3,43e02e384720b83176d3f006a506fdf82e19e213eac9656a0249835c8f1b0221,0.5736058601134215,1166,0.5579292062997038,0.50973508998526,0.08687579017985284,0.14012738853503184,0.48031982443104054
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,1941488137,4,b79488fb07b6204668a5d205427de2a4d6a388125d3a689c76e691a7e1078a0c,0.5777015698826399,747,0.8462942679810149,0.5119046466992467,0.09396037861131994,0.08278867102396514,0.5004602273849592
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,4198936517,0,623e3f2499dd11866908cefe7fe7e7abe7c21170e81c11241d5b048682e96432,0.5440309467213735,1037,0.30542649250460246,0.5043528314466941,0.08684248098894776,0.1598982080373237,0.49457480713929214
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,4198936517,1,5e8664cd3b0a95abf0f6b0d15ce4771e4f24c5969a60edec42f76bebdf870ed6,0.5615069252077562,742,0.5667728497917177,0.5329838129627074,0.10551857133296913,0.1703425621773815,0.0903251536129272
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,4198936517,2,f138fd2b71c3a54018d0937acabffe0ea4ac8598e60bb0b122469f6e7b60a27b,0.5758213899405084,943,0.5207750891738167,0.5699658925677734,0.10953882272952402,0.1876123549599608,0.4929545631310711
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,4198936517,3,3894e7ee00e5ffe62c846a7ab1197097de5b9db34c79da92c0981897c6953231,0.5232009512485137,655,0.09340735600277585,0.49451325680321667,0.08804439513581686,0.1670492221372099,2.2501390040566484e-16
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,4198936517,4,3d88c52c58071efde8e1fae42ed5be4d4d3354b23c80f64b663bc7d5806a8fc2,0.5260298777727478,723,0.7223689173896642,0.5111051806959247,0.09350221313039758,0.13411764705882354,0.059011880729398496
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,983997847,0,a1543616e83727949e58fe0c4fc7e23733d1725603632dfd593a38e9d4314a38,0.5433288888888889,1058,0.6487368963739474,0.585693974435483,0.10724666271864552,0.19400630914826497,0.4476205180973223
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,983997847,1,44c0d6816c76aa3a2113b5e5b49b5baa57093baa92b9170f41621f144578efbc,0.5563106796116505,874,0.74173080923653,0.482594557231802,0.08582618629513061,0.1173124777817277,0.4906328177615388
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,983997847,2,b3cf07d59bdc3e1f2b3148b95d02e95198c5ddf26efd2fe0a722234d1129296a,0.5684625011446537,732,0.8309736711376056,0.5061830937024097,0.09163381924945321,0.07853757616790792,0.5053476084585059
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,983997847,3,cb3eb24cc3f35d3248ba1e807c2bc1e8ba6180a8b79931b4372d487d74d59b8c,0.5221058792924038,691,0.27128009472437836,0.517319013740861,0.09731013905073733,0.1651846269781462,0.001253204980724785
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_pair,983997847,4,b1ee7b4942b8c6aa621a1b8d5b9dd55945af4aae50932fc4fc5366d293b027b6,0.5582303509639149,771,0.5476948473057422,0.5267895384066712,0.09284057971540054,0.16536118363794605,0.03734795504236874
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,1941488137,0,b8f4b00318dc9ff3a71214100e4aa6df2e9f73a506a45512b1452972c20df9a5,0.457512330525652,4204,0.09828302049995676,0.5581810903891994,0.11701784599690462,0.1676015570416209,7.195895962430754e-11
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,1941488137,1,6324786832b507b8d88ac5af97a996d64cf4221232f8a2c04500f4f96dfda2e5,0.61167636501108,3581,0.4508644106521794,0.5650589411162781,0.12494980073305825,0.1814810610360616,0.00027733738274610153
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,1941488137,2,18a6cc162f1fa8d7979557f3103d6589ad6c76101e9d4b05edbc3508c39d7449,0.6773911631713829,3319,0.5802130981401846,0.6054237650943952,0.1345672638112725,0.19616070491975243,0.0011252418723378386
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,1941488137,3,d8a62a5b9d02c5fdecaf03b3e4205a1fd809acb1a39813a2983042d6e71103a7,0.4585623205890918,5585,0.10342638561080818,0.48777523084678953,0.09678011424999503,0.16466734406041947,6.333708704133769e-37
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,1941488137,4,6f23544a9a5ff66b69f436861c5b792732177ec1bed1d2b13661542bac6e24ff,0.6281475306647327,3985,0.4648112239078362,0.5548908973267066,0.12165022107787707,0.17839882328220213,0.0013075591097681547
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,4198936517,0,22e974af8b2c809bdefdffe3e21f5cd4dca5166faa3d99cf8e431c989fe973ec,0.7086629913808364,5398,0.6837044023038836,0.5178459225151797,0.10946630925142599,0.1525966701258855,0.008784067006781696
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,4198936517,1,7de9c60893654c75d6754628b7974dd61c3826b3a821f9d60b154eb8dce8beb7,0.5883978392628015,3710,0.24589561382014213,0.5790435517033442,0.13007545452218927,0.1737145925627601,7.049895635670871e-08
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,4198936517,2,a1b2551830003e141ac4c3d8c0b31d0bf510c9258df9358bc6e3050d3e4a2ad1,0.6352990625535355,4675,0.4898201263976665,0.5552255952414996,0.11726594437139909,0.17657397526834473,2.7379748656267723e-05
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,4198936517,3,54e27bd08e4aef100ce01bad8ce9e207fa9a2710a2c83e4014f33c0e5ca75c50,0.5198901971752521,3397,0.3711563679182166,0.43776094146690764,0.07373269436921173,0.15053141493745933,0.5043514966964722
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,4198936517,4,0daede7857fabe586f0f52f24e384964600ef55eaaa7afdc863972f69e5aa1ee,0.40880651628208886,3494,0.11419576416714368,0.5227961033207963,0.0954810244761162,0.16928970548764122,0.02679531657685564
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,983997847,0,a5feacf2df5d6831b820604ee4902c21b8ee04ab2881d4c6d5d7c3b487a651d3,0.6910897866436083,5465,0.5798220078183481,0.531665290809267,0.1164430283990994,0.16788008565310492,0.6009604334831238
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,983997847,1,0f751e4977a964aa5d45f5e60f178b601671b9f0c0c50246a40f80b5ea0bea35,0.5550734750242059,4229,0.39349513102173306,0.54856705893128,0.1154558854235328,0.17285253591322192,0.0007711739279648712
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,983997847,2,97af94b0063094defb869e774b6c443798a524b786f6404e94fa204ec20371a1,0.5907062779392407,3754,0.4522206615973265,0.5485022404799824,0.10253677530327764,0.18250813155041562,0.03164550877903423
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,983997847,3,998506e928ef1e0c00d67e1ebc691c0912c556c62ce64b142e76df88d3301536,0.47057533806048957,3428,0.21411901983663945,0.5156768245650821,0.09336572478118499,0.1722346368715084,0.152127712936434
colddti,ColdDTI-inspired threshold GCN,bindingdb,cold_protein,983997847,4,265ebe6c7813d7d91f031416042ef8a1914cf0307163f2e590e14d3be8496eaa,0.5752722742010971,3798,0.6343051366748049,0.5529606641448992,0.1212317179953979,0.1743406830955469,0.0687149060507343
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,1941488137,0,b9f98ff3affb86a1ce4b9c5e5472552e0a3af3744fa4dc64867fb8ca8a7429c5,0.9345339574721938,4135,0.9194239859294273,0.9390326218072346,0.652801810156761,0.6104793283026889,0.8114542820274013
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,1941488137,1,df7fca01d0b5a54dcc2c252649e73083ec1e03258bb2ba439dac4818d4116d32,0.9447172147986121,4135,0.9295152247993844,0.9425537914023239,0.6647081876994088,0.6132689987937274,0.870347979027931
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,1941488137,2,e37319a5252456b0cc89339cc40f83f8ec8d2f500338ef847eb2394b202c8a1c,0.9402459721696259,4135,0.9211388369792239,0.9404215028168128,0.6574023620790885,0.6130945960522058,0.6816982891624922
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,1941488137,3,95055dd9f725f176b4a64f81e2a0e31b3e2c38f4ab090b7d7294df43883af058,0.9411428671689605,4135,0.9232714081565351,0.941673068403299,0.6787224244161432,0.6234354769097972,0.8722836412387351
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,1941488137,4,bc251326e2f97ec272acb637b42fda0727940e6e0898341d9a1cc3254c6c327b,0.9386900906380633,4134,0.9268812948058232,0.9417845516980851,0.6631610424653112,0.6215139442231076,0.869485661583404
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,4198936517,0,e19bb407247a1c3f9a14d3d79cb8a3d6a8146026a241c41e590d6d6d17e2d3b7,0.9447950189274033,4135,0.9283719907661867,0.9418017279571418,0.6664093058726086,0.6167058823529412,0.9033215782903644
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,4198936517,1,95cdd6a9a549c0f479bbeda625fb14b4b7422a760aa633756e0585d4b7a1f46b,0.9429307355003224,4135,0.9228756732988898,0.9462932789807129,0.6883728315311031,0.630113876001687,0.8458973882296315
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,4198936517,2,eebf7de3343762db7f3b4472b0332993b822fe13571c34630f8b932c3b6554d3,0.9360966927853622,4135,0.9271408156535121,0.9384057467953544,0.6668344205175238,0.6234946603044762,0.8704674962285447
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,4198936517,3,0705f193b18c75afb116332bc4434d9d915e73660944c5a068ffa67401f3f12b,0.9405683923331223,4135,0.9254919204133231,0.9408797784565357,0.6699058724193097,0.617537523981492,0.8687043217926806
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,4198936517,4,0f34655d6654128ba545e6b71007cf13a0096db925a2eca3b4d7ff413699a623,0.9380181093359105,4134,0.9219993842635352,0.939162789535561,0.6535408425026681,0.6087148372862659,0.7795506737411839
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,983997847,0,50221d3d5a60a5f8305cd6466d4a636bf326cb35a8869f82e4274a1122350a14,0.9466435843486677,4135,0.9236891282840497,0.9417074550136052,0.6659623875980843,0.6185295087372239,0.8772414813302968
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,983997847,1,ca7853b850250bd472514b6099f39ed64f5af5c79271809d93cd00db9eb88d59,0.9411794023941082,4135,0.9237111135539189,0.9413546259918792,0.6546554589015976,0.6134135472370766,0.8778800060732724
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,983997847,2,869a929e679ec92faf0964819aa84b6417cbbde21ead1497154a3892b41c1055,0.9394179987981208,4135,0.9226338353303287,0.9376340292632713,0.6659591116407507,0.6232737394283268,0.8517969393975114
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,983997847,3,0e34704dcc33f0c5c9228868f6d64cca9fa5b9d85a2e751d618cd9213aabcf4c,0.938397881943886,4135,0.9228317027591514,0.9416177468713856,0.6739347506136633,0.6234713580776657,0.7663175167612836
colddti,ColdDTI-inspired threshold GCN,bindingdb,random,983997847,4,f0040bedf05f81f4adef9fcf43325837a5e5af196f2e5cb5be7e93b9224a3eb6,0.9411959794072191,4134,0.9241984430663676,0.9398497398120861,0.6760238849934139,0.6271498107084911,0.8528338851994031
colddti,ColdDTI-inspired threshold GCN,biosnap,cold_drug,1941488137,0,0dde78d724b699a171b9e73ce8da6eed90afbb0e81889dba066c152277a6831a,0.8857811388297179,2947,0.9273220840916803,0.8418302348387857,0.5555915231259028,0.5329103885804917,0.8316639958995664
colddti,ColdDTI-inspired threshold GCN,biosnap,cold_drug,1941488137,1,05c1111bb5eaeec4581c48562a2d93fdad2397fb306560bc5c63ed2285481684,0.8740094190120431,2789,0.9264317611395417,0.8532932867315008,0.560067501781098,0.5257407018281152,0.8846793001645232
colddti,ColdDTI-inspired threshold GCN,biosnap,cold_drug,1941488137,2,8d7becc9ec965fae3cad75020e65aae6611a1463eb00b269d8a65490c505b6e2,0.8649526673412778,2704,0.909158149542765,0.859452144368632,0.5614173250112661,0.5328492392807745,0.7775074551203479
colddti,ColdDTI-inspired threshold GCN,biosnap,cold_drug,1941488137,3,b69c25480603ce368168d2027d0440423f86dd2866e16d0ed5bac620472b87af,0.8315154666466362,2578,0.917377812257564,0.8491901697300245,0.5301625436428792,0.5203684749232343,0.7949826901906156
